7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050162085,32388409,counts,branch-instructions
0.100925263,46856644,counts,branch-instructions
0.151521410,46076507,counts,branch-instructions
0.202128338,43017070,counts,branch-instructions
0.252902089,25339573,counts,branch-instructions
0.304011307,14659421,counts,branch-instructions
0.355228495,10570148,counts,branch-instructions
0.406473546,9267571,counts,branch-instructions
0.457929796,8688759,counts,branch-instructions
0.509259066,7972572,counts,branch-instructions
0.560902763,7494378,counts,branch-instructions
0.612482085,7168577,counts,branch-instructions
0.664485104,7003722,counts,branch-instructions
0.716173436,6685338,counts,branch-instructions
0.767891404,6516280,counts,branch-instructions
0.819501924,6355800,counts,branch-instructions
0.871261766,6375121,counts,branch-instructions
0.933061848,7267123,counts,branch-instructions
0.984907993,6779949,counts,branch-instructions
1.036918616,6119885,counts,branch-instructions
1.088500646,5853387,counts,branch-instructions
1.140491946,5860847,counts,branch-instructions
1.192083351,5780989,counts,branch-instructions
1.244164599,5722856,counts,branch-instructions
1.295989442,5548159,counts,branch-instructions
1.347345899,5581397,counts,branch-instructions
1.399141210,11536840,counts,branch-instructions
1.450158294,11154283,counts,branch-instructions
1.500724545,19773062,counts,branch-instructions
1.551341890,15299173,counts,branch-instructions
1.601876891,10677996,counts,branch-instructions
1.652419756,9554088,counts,branch-instructions
1.702937570,13816261,counts,branch-instructions
1.753453717,19303055,counts,branch-instructions
1.803926322,31709149,counts,branch-instructions
1.854432157,30533820,counts,branch-instructions
1.904849814,30286738,counts,branch-instructions
1.955280597,30687439,counts,branch-instructions
2.005586484,30573513,counts,branch-instructions
2.055902423,30533324,counts,branch-instructions
2.106340132,27156472,counts,branch-instructions
2.156751331,18636815,counts,branch-instructions
2.180545502,4934334,counts,branch-instructions
693116844

0.050162085,308441,counts,branch-misses
0.100925263,357947,counts,branch-misses
0.151521410,351889,counts,branch-misses
0.202128338,474363,counts,branch-misses
0.252902089,423873,counts,branch-misses
0.304011307,552602,counts,branch-misses
0.355228495,605991,counts,branch-misses
0.406473546,628171,counts,branch-misses
0.457929796,605262,counts,branch-misses
0.509259066,665921,counts,branch-misses
0.560902763,668135,counts,branch-misses
0.612482085,690946,counts,branch-misses
0.664485104,690837,counts,branch-misses
0.716173436,717845,counts,branch-misses
0.767891404,732824,counts,branch-misses
0.819501924,779100,counts,branch-misses
0.871261766,682278,counts,branch-misses
0.933061848,951193,counts,branch-misses
0.984907993,685630,counts,branch-misses
1.036918616,619642,counts,branch-misses
1.088500646,771992,counts,branch-misses
1.140491946,707120,counts,branch-misses
1.192083351,712506,counts,branch-misses
1.244164599,720136,counts,branch-misses
1.295989442,771893,counts,branch-misses
1.347345899,759216,counts,branch-misses
1.399141210,744354,counts,branch-misses
1.450158294,616615,counts,branch-misses
1.500724545,416091,counts,branch-misses
1.551341890,172340,counts,branch-misses
1.601876891,213272,counts,branch-misses
1.652419756,306165,counts,branch-misses
1.702937570,674377,counts,branch-misses
1.753453717,373668,counts,branch-misses
1.803926322,697142,counts,branch-misses
1.854432157,920719,counts,branch-misses
