7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050180788,31691459,counts,branch-instructions
0.100951575,44745418,counts,branch-instructions
0.151628872,39220850,counts,branch-instructions
0.202223462,38448864,counts,branch-instructions
0.252959717,30604530,counts,branch-instructions
0.303784098,20694267,counts,branch-instructions
0.354709415,15409123,counts,branch-instructions
0.405642025,12186896,counts,branch-instructions
0.456770675,11462317,counts,branch-instructions
0.507833441,9154158,counts,branch-instructions
0.558894540,8645847,counts,branch-instructions
0.609939649,7688164,counts,branch-instructions
0.661638194,8779235,counts,branch-instructions
0.713471635,7331820,counts,branch-instructions
0.786727118,10496047,counts,branch-instructions
0.838361288,6385865,counts,branch-instructions
0.889847699,6084638,counts,branch-instructions
0.941622181,5948198,counts,branch-instructions
0.993452497,5793291,counts,branch-instructions
1.045277188,5648712,counts,branch-instructions
1.096546933,5735661,counts,branch-instructions
1.147960114,17670800,counts,branch-instructions
1.198914963,21277817,counts,branch-instructions
1.249846739,16915619,counts,branch-instructions
1.300421693,15507560,counts,branch-instructions
1.350974198,10421593,counts,branch-instructions
1.401549881,9477201,counts,branch-instructions
1.452182700,13488491,counts,branch-instructions
1.502747653,21356618,counts,branch-instructions
1.553302399,29146988,counts,branch-instructions
1.603754072,30898850,counts,branch-instructions
1.654130796,30605628,counts,branch-instructions
1.704418303,30585463,counts,branch-instructions
1.754716955,30473116,counts,branch-instructions
1.805074305,30609677,counts,branch-instructions
1.855464467,27738067,counts,branch-instructions
1.905878901,17314472,counts,branch-instructions
1.951935478,6866700,counts,branch-instructions
692510020

0.050180788,297571,counts,branch-misses
0.100951575,323645,counts,branch-misses
0.151628872,341621,counts,branch-misses
0.202223462,378867,counts,branch-misses
0.252959717,450155,counts,branch-misses
0.303784098,452138,counts,branch-misses
0.354709415,516554,counts,branch-misses
0.405642025,527281,counts,branch-misses
0.456770675,531330,counts,branch-misses
0.507833441,589656,counts,branch-misses
0.558894540,554114,counts,branch-misses
0.609939649,598212,counts,branch-misses
0.661638194,634106,counts,branch-misses
0.713471635,685436,counts,branch-misses
0.786727118,921727,counts,branch-misses
0.838361288,642469,counts,branch-misses
0.889847699,700726,counts,branch-misses
0.941622181,710770,counts,branch-misses
0.993452497,726367,counts,branch-misses
1.045277188,690129,counts,branch-misses
1.096546933,737609,counts,branch-misses
1.147960114,665801,counts,branch-misses
1.198914963,515543,counts,branch-misses
1.249846739,274172,counts,branch-misses
1.300421693,208265,counts,branch-misses
1.350974198,157998,counts,branch-misses
1.401549881,448132,counts,branch-misses
1.452182700,381259,counts,branch-misses
1.502747653,678784,counts,branch-misses
1.553302399,644415,counts,branch-misses
1.603754072,871512,counts,branch-misses
1.654130796,904013,counts,branch-misses
1.704418303,899810,counts,branch-misses
1.754716955,900254,counts,branch-misses
1.805074305,911853,counts,branch-misses
1.855464467,830425,counts,branch-misses
1.905878901,526210,counts,branch-misses
1.951935478,219211,counts,branch-misses
22048140

0.050180788,82404412,counts,bus-cycles
0.100951575,115915859,counts,bus-cycles
0.151628872,105307654,counts,bus-cycles
