7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050206475,30665916,counts,branch-instructions
0.100967792,47084340,counts,branch-instructions
0.151546037,47027394,counts,branch-instructions
0.202237197,43885145,counts,branch-instructions
0.253006379,25858273,counts,branch-instructions
0.303848946,14843365,counts,branch-instructions
0.354694898,16595967,counts,branch-instructions
0.405936996,11898447,counts,branch-instructions
0.456786438,11779566,counts,branch-instructions
0.507826452,9236446,counts,branch-instructions
0.559028550,8352108,counts,branch-instructions
0.610623563,7824248,counts,branch-instructions
0.662581493,6752926,counts,branch-instructions
0.714257860,7066999,counts,branch-instructions
0.765935374,6497888,counts,branch-instructions
0.817779033,6632409,counts,branch-instructions
0.869536546,5799950,counts,branch-instructions
0.921464163,5734409,counts,branch-instructions
0.973382145,5726641,counts,branch-instructions
1.025299137,5888608,counts,branch-instructions
1.077298993,5558996,counts,branch-instructions
1.129140569,5500468,counts,branch-instructions
1.181046623,5463927,counts,branch-instructions
1.233360854,5487604,counts,branch-instructions
1.285248107,5365514,counts,branch-instructions
1.337191661,5299184,counts,branch-instructions
1.388875945,19818597,counts,branch-instructions
1.439442002,19649144,counts,branch-instructions
1.489978267,11013150,counts,branch-instructions
1.540633282,10742360,counts,branch-instructions
1.591221475,9623038,counts,branch-instructions
1.641867375,10681634,counts,branch-instructions
1.692403380,31735552,counts,branch-instructions
1.742855374,30493037,counts,branch-instructions
1.793231275,30602438,counts,branch-instructions
1.843592958,30583850,counts,branch-instructions
1.893963546,30113481,counts,branch-instructions
1.944434499,30247049,counts,branch-instructions
1.994864306,30579109,counts,branch-instructions
2.045250311,29392553,counts,branch-instructions
2.076293642,9648359,counts,branch-instructions
692750089

0.050206475,302024,counts,branch-misses
0.100967792,357179,counts,branch-misses
0.151546037,355823,counts,branch-misses
0.202237197,452102,counts,branch-misses
0.253006379,437648,counts,branch-misses
0.303848946,517745,counts,branch-misses
0.354694898,499211,counts,branch-misses
0.405936996,651662,counts,branch-misses
0.456786438,578170,counts,branch-misses
0.507826452,601838,counts,branch-misses
0.559028550,622894,counts,branch-misses
0.610623563,625292,counts,branch-misses
0.662581493,717845,counts,branch-misses
0.714257860,652858,counts,branch-misses
0.765935374,631747,counts,branch-misses
0.817779033,631305,counts,branch-misses
0.869536546,752741,counts,branch-misses
0.921464163,794470,counts,branch-misses
0.973382145,836307,counts,branch-misses
1.025299137,802793,counts,branch-misses
1.077298993,875418,counts,branch-misses
1.129140569,848536,counts,branch-misses
1.181046623,764173,counts,branch-misses
1.233360854,826820,counts,branch-misses
1.285248107,869915,counts,branch-misses
1.337191661,813672,counts,branch-misses
1.388875945,694321,counts,branch-misses
1.439442002,300713,counts,branch-misses
1.489978267,22079,counts,branch-misses
1.540633282,22887,counts,branch-misses
1.591221475,981720,counts,branch-misses
1.641867375,253685,counts,branch-misses
1.692403380,453118,counts,branch-misses
1.742855374,930238,counts,branch-misses
1.793231275,905680,counts,branch-misses
1.843592958,894497,counts,branch-misses
1.893963546,942803,counts,branch-misses
1.944434499,892296,counts,branch-misses
