7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050188802,32654015,counts,branch-instructions
0.100892968,46592985,counts,branch-instructions
0.151485519,46233748,counts,branch-instructions
0.202247393,37805528,counts,branch-instructions
0.253245256,19773660,counts,branch-instructions
0.304383587,14030012,counts,branch-instructions
0.356072543,12006049,counts,branch-instructions
0.407243582,11096921,counts,branch-instructions
0.458583945,9119343,counts,branch-instructions
0.509960505,8471483,counts,branch-instructions
0.561112221,8391687,counts,branch-instructions
0.612807166,7473430,counts,branch-instructions
0.664460080,7262535,counts,branch-instructions
0.715497422,7288423,counts,branch-instructions
0.767017055,6539690,counts,branch-instructions
0.818635697,6435102,counts,branch-instructions
0.870503142,6400810,counts,branch-instructions
0.922080274,6108766,counts,branch-instructions
0.973907771,6035052,counts,branch-instructions
1.025713236,5962454,counts,branch-instructions
1.077491097,5910042,counts,branch-instructions
1.129267344,5803303,counts,branch-instructions
1.181194945,5723183,counts,branch-instructions
1.233013587,5655469,counts,branch-instructions
1.284879834,5591076,counts,branch-instructions
1.336720299,5569950,counts,branch-instructions
1.388646129,5500442,counts,branch-instructions
1.440319771,5457956,counts,branch-instructions
1.491988675,5407746,counts,branch-instructions
1.543643307,12000062,counts,branch-instructions
1.594214660,23629623,counts,branch-instructions
1.644891065,11031475,counts,branch-instructions
1.695477523,8443024,counts,branch-instructions
1.746004137,8601383,counts,branch-instructions
1.796624083,8417126,counts,branch-instructions
1.847248978,11321175,counts,branch-instructions
1.897792988,25471580,counts,branch-instructions
1.948327154,29020825,counts,branch-instructions
1.998772309,27658303,counts,branch-instructions
2.049216215,29312194,counts,branch-instructions
2.099690485,30304758,counts,branch-instructions
2.150024183,30385601,counts,branch-instructions
2.200356370,30329439,counts,branch-instructions
2.250683140,30226149,counts,branch-instructions
2.301035692,16001058,counts,branch-instructions
2.339841497,5426645,counts,branch-instructions
693881280

0.050188802,290273,counts,branch-misses
0.100892968,361800,counts,branch-misses
0.151485519,355626,counts,branch-misses
0.202247393,387040,counts,branch-misses
0.253245256,473109,counts,branch-misses
0.304383587,600677,counts,branch-misses
0.356072543,556067,counts,branch-misses
0.407243582,594318,counts,branch-misses
0.458583945,608652,counts,branch-misses
0.509960505,627607,counts,branch-misses
0.561112221,657008,counts,branch-misses
0.612807166,679808,counts,branch-misses
0.664460080,680002,counts,branch-misses
0.715497422,700507,counts,branch-misses
0.767017055,706706,counts,branch-misses
0.818635697,778980,counts,branch-misses
0.870503142,765926,counts,branch-misses
0.922080274,767500,counts,branch-misses
0.973907771,790115,counts,branch-misses
1.025713236,799651,counts,branch-misses
1.077491097,725201,counts,branch-misses
1.129267344,815477,counts,branch-misses
1.181194945,797251,counts,branch-misses
1.233013587,753230,counts,branch-misses
1.284879834,843052,counts,branch-misses
1.336720299,847004,counts,branch-misses
1.388646129,827939,counts,branch-misses
1.440319771,814323,counts,branch-misses
1.491988675,766518,counts,branch-misses
1.543643307,711348,counts,branch-misses
1.594214660,437694,counts,branch-misses
1.644891065,65270,counts,branch-misses
