7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050176418,32376824,counts,branch-instructions
0.100851118,46962296,counts,branch-instructions
0.151484567,47143983,counts,branch-instructions
0.202128641,36409116,counts,branch-instructions
0.252899799,24239247,counts,branch-instructions
0.303869028,15656013,counts,branch-instructions
0.355396330,11872160,counts,branch-instructions
0.406648164,10309332,counts,branch-instructions
0.458148434,8785082,counts,branch-instructions
0.509757194,8133895,counts,branch-instructions
0.561315382,7619382,counts,branch-instructions
0.612688621,7344768,counts,branch-instructions
0.664408996,6945426,counts,branch-instructions
0.715807704,6661505,counts,branch-instructions
0.767367245,7393959,counts,branch-instructions
0.819106161,8788543,counts,branch-instructions
0.872435178,6497265,counts,branch-instructions
0.924001178,6463619,counts,branch-instructions
0.975481501,7159885,counts,branch-instructions
1.027423281,7253035,counts,branch-instructions
1.078572875,6034775,counts,branch-instructions
1.130488197,5670325,counts,branch-instructions
1.182304352,5564261,counts,branch-instructions
1.233684466,5567562,counts,branch-instructions
1.285065623,5541577,counts,branch-instructions
1.336241831,5401965,counts,branch-instructions
1.387487831,5458195,counts,branch-instructions
1.439222164,5458516,counts,branch-instructions
1.490953996,6860606,counts,branch-instructions
1.542044216,26779997,counts,branch-instructions
1.592663238,10536436,counts,branch-instructions
1.643263354,10169542,counts,branch-instructions
1.693858938,9953884,counts,branch-instructions
1.744374679,7298347,counts,branch-instructions
1.794920837,14218518,counts,branch-instructions
1.845486734,30076955,counts,branch-instructions
1.895920236,30300149,counts,branch-instructions
1.946282540,30307639,counts,branch-instructions
1.996579843,29929309,counts,branch-instructions
2.047009022,30132302,counts,branch-instructions
2.097478357,30460554,counts,branch-instructions
2.147781598,30355251,counts,branch-instructions
2.198085516,29538202,counts,branch-instructions
2.236352530,7638903,counts,branch-instructions
693269105

0.050176418,283194,counts,branch-misses
0.100851118,376634,counts,branch-misses
0.151484567,389834,counts,branch-misses
0.202128641,453583,counts,branch-misses
0.252899799,422503,counts,branch-misses
0.303869028,519797,counts,branch-misses
0.355396330,587323,counts,branch-misses
0.406648164,535939,counts,branch-misses
0.458148434,675594,counts,branch-misses
0.509757194,676159,counts,branch-misses
0.561315382,701264,counts,branch-misses
0.612688621,685547,counts,branch-misses
0.664408996,747797,counts,branch-misses
0.715807704,741589,counts,branch-misses
0.767367245,695996,counts,branch-misses
0.819106161,625193,counts,branch-misses
0.872435178,694434,counts,branch-misses
0.924001178,654511,counts,branch-misses
0.975481501,708738,counts,branch-misses
1.027423281,576895,counts,branch-misses
1.078572875,706024,counts,branch-misses
1.130488197,707952,counts,branch-misses
1.182304352,758866,counts,branch-misses
1.233684466,671119,counts,branch-misses
1.285065623,612135,counts,branch-misses
1.336241831,655934,counts,branch-misses
1.387487831,620763,counts,branch-misses
1.439222164,670745,counts,branch-misses
1.490953996,713060,counts,branch-misses
1.542044216,526969,counts,branch-misses
1.592663238,29627,counts,branch-misses
1.643263354,30690,counts,branch-misses
1.693858938,58178,counts,branch-misses
1.744374679,1019681,counts,branch-misses
1.794920837,285833,counts,branch-misses
