7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050170435,32532676,counts,branch-instructions
0.100939411,47104732,counts,branch-instructions
0.151495575,47601238,counts,branch-instructions
0.202051426,41901113,counts,branch-instructions
0.252829100,25829128,counts,branch-instructions
0.303728389,14884413,counts,branch-instructions
0.354843770,13867114,counts,branch-instructions
0.406018162,9814052,counts,branch-instructions
0.457381096,8235029,counts,branch-instructions
0.509064445,7777791,counts,branch-instructions
0.560569149,7325581,counts,branch-instructions
0.612094998,6933306,counts,branch-instructions
0.663724858,6708469,counts,branch-instructions
0.715313208,6968186,counts,branch-instructions
0.766960255,6360844,counts,branch-instructions
0.818502355,6091678,counts,branch-instructions
0.870144923,6037537,counts,branch-instructions
0.921709314,5923186,counts,branch-instructions
0.973538913,5802727,counts,branch-instructions
1.025488356,5758525,counts,branch-instructions
1.077217799,5716267,counts,branch-instructions
1.129031200,5647895,counts,branch-instructions
1.180965174,5589374,counts,branch-instructions
1.232890189,5535840,counts,branch-instructions
1.284709945,5460354,counts,branch-instructions
1.336389648,5445892,counts,branch-instructions
1.387738884,6479795,counts,branch-instructions
1.438642807,24016831,counts,branch-instructions
1.489330429,17915555,counts,branch-instructions
1.540056020,10855925,counts,branch-instructions
1.590591037,8257623,counts,branch-instructions
1.641247461,9245055,counts,branch-instructions
1.691963729,6910747,counts,branch-instructions
1.742451924,25111693,counts,branch-instructions
1.792958660,23945532,counts,branch-instructions
1.843490032,25748899,counts,branch-instructions
1.893942238,29531695,counts,branch-instructions
1.944423714,28627774,counts,branch-instructions
1.994863576,30013411,counts,branch-instructions
2.045304219,30231187,counts,branch-instructions
2.095743091,30339290,counts,branch-instructions
2.146056339,20924582,counts,branch-instructions
2.196478805,7601833,counts,branch-instructions
2.246818666,7555071,counts,branch-instructions
2.270094877,3078979,counts,branch-instructions
693244424

0.050170435,287834,counts,branch-misses
0.100939411,327432,counts,branch-misses
0.151495575,357249,counts,branch-misses
0.202051426,478972,counts,branch-misses
0.252829100,516189,counts,branch-misses
0.303728389,546283,counts,branch-misses
0.354843770,544402,counts,branch-misses
0.406018162,653428,counts,branch-misses
0.457381096,632097,counts,branch-misses
0.509064445,686504,counts,branch-misses
0.560569149,685234,counts,branch-misses
0.612094998,688143,counts,branch-misses
0.663724858,749393,counts,branch-misses
0.715313208,733236,counts,branch-misses
0.766960255,771128,counts,branch-misses
0.818502355,736299,counts,branch-misses
0.870144923,856412,counts,branch-misses
0.921709314,815342,counts,branch-misses
0.973538913,786260,counts,branch-misses
1.025488356,823210,counts,branch-misses
1.077217799,811658,counts,branch-misses
1.129031200,861066,counts,branch-misses
1.180965174,844367,counts,branch-misses
1.232890189,869874,counts,branch-misses
1.284709945,868800,counts,branch-misses
1.336389648,810885,counts,branch-misses
1.387738884,710942,counts,branch-misses
1.438642807,523503,counts,branch-misses
1.489330429,274415,counts,branch-misses
1.540056020,55816,counts,branch-misses
1.590591037,20625,counts,branch-misses
1.641247461,823545,counts,branch-misses
1.691963729,44220,counts,branch-misses
1.742451924,309962,counts,branch-misses
