7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050165481,32646028,counts,branch-instructions
0.100948043,47014677,counts,branch-instructions
0.151571023,47642340,counts,branch-instructions
0.202254888,39116145,counts,branch-instructions
0.253087034,21359706,counts,branch-instructions
0.304406418,14665173,counts,branch-instructions
0.355876219,12251468,counts,branch-instructions
0.407411697,9354622,counts,branch-instructions
0.458816238,8926483,counts,branch-instructions
0.510285518,9450921,counts,branch-instructions
0.561893183,7613582,counts,branch-instructions
0.613406109,7192419,counts,branch-instructions
0.665303201,7031865,counts,branch-instructions
0.716941699,6799089,counts,branch-instructions
0.768785926,6621109,counts,branch-instructions
0.820617237,6571095,counts,branch-instructions
0.872440371,6220916,counts,branch-instructions
0.924427202,6185622,counts,branch-instructions
0.976255179,6076341,counts,branch-instructions
1.028080656,5996900,counts,branch-instructions
1.080000404,5930531,counts,branch-instructions
1.134442960,6148086,counts,branch-instructions
1.186345781,5787030,counts,branch-instructions
1.238171206,5762355,counts,branch-instructions
1.289941840,5645760,counts,branch-instructions
1.341424922,5572849,counts,branch-instructions
1.393329357,5613323,counts,branch-instructions
1.445100512,5511524,counts,branch-instructions
1.496774375,20555650,counts,branch-instructions
1.547474386,19345094,counts,branch-instructions
1.598065803,11031807,counts,branch-instructions
1.648656542,9307289,counts,branch-instructions
1.699273480,8650578,counts,branch-instructions
1.750116251,8308285,counts,branch-instructions
1.800685168,19828543,counts,branch-instructions
1.862726720,30178772,counts,branch-instructions
1.913216210,28940604,counts,branch-instructions
1.963688044,28039699,counts,branch-instructions
2.014160399,28385742,counts,branch-instructions
2.064612389,29392242,counts,branch-instructions
2.115105473,30361027,counts,branch-instructions
2.165416421,30185111,counts,branch-instructions
2.215782266,18535906,counts,branch-instructions
2.266206391,15144163,counts,branch-instructions
2.283197610,2770264,counts,branch-instructions
693668735

0.050165481,303256,counts,branch-misses
0.100948043,344996,counts,branch-misses
0.151571023,316154,counts,branch-misses
0.202254888,480991,counts,branch-misses
0.253087034,529005,counts,branch-misses
0.304406418,580345,counts,branch-misses
0.355876219,607390,counts,branch-misses
0.407411697,522570,counts,branch-misses
0.458816238,638897,counts,branch-misses
0.510285518,636179,counts,branch-misses
0.561893183,663145,counts,branch-misses
0.613406109,714077,counts,branch-misses
0.665303201,717085,counts,branch-misses
0.716941699,774212,counts,branch-misses
0.768785926,726424,counts,branch-misses
0.820617237,725195,counts,branch-misses
0.872440371,772476,counts,branch-misses
0.924427202,832384,counts,branch-misses
0.976255179,763832,counts,branch-misses
1.028080656,745600,counts,branch-misses
1.080000404,843952,counts,branch-misses
1.134442960,798965,counts,branch-misses
1.186345781,830513,counts,branch-misses
1.238171206,807294,counts,branch-misses
1.289941840,821179,counts,branch-misses
1.341424922,804848,counts,branch-misses
1.393329357,795513,counts,branch-misses
1.445100512,813610,counts,branch-misses
1.496774375,602668,counts,branch-misses
1.547474386,318078,counts,branch-misses
1.598065803,54559,counts,branch-misses
1.648656542,22319,counts,branch-misses
1.699273480,569181,counts,branch-misses
1.750116251,381609,counts,branch-misses
