7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050236780,31747780,counts,branch-instructions
0.100941684,47081612,counts,branch-instructions
0.151530235,47543860,counts,branch-instructions
0.202123212,41663294,counts,branch-instructions
0.252843272,26593065,counts,branch-instructions
0.303809791,14999843,counts,branch-instructions
0.355204537,11048197,counts,branch-instructions
0.406541836,11907759,counts,branch-instructions
0.457456011,12262788,counts,branch-instructions
0.508383310,8579696,counts,branch-instructions
0.559946129,8387481,counts,branch-instructions
0.611485772,7919564,counts,branch-instructions
0.663032341,7399754,counts,branch-instructions
0.714855316,6749262,counts,branch-instructions
0.766537458,6596552,counts,branch-instructions
0.818011892,6463929,counts,branch-instructions
0.869535075,6415830,counts,branch-instructions
0.920603312,6019317,counts,branch-instructions
0.972456391,5829167,counts,branch-instructions
1.023959679,5695389,counts,branch-instructions
1.075616665,5670319,counts,branch-instructions
1.127234588,5650041,counts,branch-instructions
1.179226730,5545056,counts,branch-instructions
1.230857101,5520824,counts,branch-instructions
1.282052160,5477969,counts,branch-instructions
1.334017843,5432903,counts,branch-instructions
1.385758474,8013837,counts,branch-instructions
1.436509212,21102237,counts,branch-instructions
1.487050991,16974641,counts,branch-instructions
1.537798603,10995264,counts,branch-instructions
1.588371216,10630064,counts,branch-instructions
1.639178568,9081737,counts,branch-instructions
1.690025503,15928633,counts,branch-instructions
1.740526814,32530246,counts,branch-instructions
1.790929166,30191256,counts,branch-instructions
1.841372664,30315581,counts,branch-instructions
1.891711527,30311539,counts,branch-instructions
1.941995964,30304218,counts,branch-instructions
1.992292327,29866453,counts,branch-instructions
2.042735044,30396802,counts,branch-instructions
2.093120105,25805730,counts,branch-instructions
2.117538600,6142611,counts,branch-instructions
692792100

0.050236780,284216,counts,branch-misses
0.100941684,365814,counts,branch-misses
0.151530235,377633,counts,branch-misses
0.202123212,468196,counts,branch-misses
0.252843272,493944,counts,branch-misses
0.303809791,551688,counts,branch-misses
0.355204537,579059,counts,branch-misses
0.406541836,566581,counts,branch-misses
0.457456011,500332,counts,branch-misses
0.508383310,591474,counts,branch-misses
0.559946129,628219,counts,branch-misses
0.611485772,605081,counts,branch-misses
0.663032341,661657,counts,branch-misses
0.714855316,735659,counts,branch-misses
0.766537458,711135,counts,branch-misses
0.818011892,679138,counts,branch-misses
0.869535075,641853,counts,branch-misses
0.920603312,796550,counts,branch-misses
0.972456391,817042,counts,branch-misses
1.023959679,816981,counts,branch-misses
1.075616665,854105,counts,branch-misses
1.127234588,812274,counts,branch-misses
1.179226730,847210,counts,branch-misses
1.230857101,828987,counts,branch-misses
1.282052160,802706,counts,branch-misses
1.334017843,834278,counts,branch-misses
1.385758474,804270,counts,branch-misses
1.436509212,577715,counts,branch-misses
1.487050991,223915,counts,branch-misses
1.537798603,22630,counts,branch-misses
1.588371216,289583,counts,branch-misses
1.639178568,844851,counts,branch-misses
1.690025503,257388,counts,branch-misses
1.740526814,573503,counts,branch-misses
1.790929166,903657,counts,branch-misses
1.841372664,880983,counts,branch-misses
1.891711527,854518,counts,branch-misses
