7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050166365,31405738,counts,branch-instructions
0.101000228,46994145,counts,branch-instructions
0.151571540,47448668,counts,branch-instructions
0.202231185,41177035,counts,branch-instructions
0.253075673,24951356,counts,branch-instructions
0.304398077,15237793,counts,branch-instructions
0.356027199,10969998,counts,branch-instructions
0.407610644,10698328,counts,branch-instructions
0.458722267,8393497,counts,branch-instructions
0.510176442,8192636,counts,branch-instructions
0.561714158,7383717,counts,branch-instructions
0.613115259,7088136,counts,branch-instructions
0.665003235,6880349,counts,branch-instructions
0.716459701,6662321,counts,branch-instructions
0.768172208,6463437,counts,branch-instructions
0.819936122,6293621,counts,branch-instructions
0.871446703,6173764,counts,branch-instructions
0.923091137,6091434,counts,branch-instructions
0.975014894,6153172,counts,branch-instructions
1.026565006,5865340,counts,branch-instructions
1.078290378,5793032,counts,branch-instructions
1.129961010,5727696,counts,branch-instructions
1.181540861,5697919,counts,branch-instructions
1.233316389,5626393,counts,branch-instructions
1.284875407,5604137,counts,branch-instructions
1.336293696,5484735,counts,branch-instructions
1.388203599,5519945,counts,branch-instructions
1.440229856,5366569,counts,branch-instructions
1.492013926,7419093,counts,branch-instructions
1.543129299,21089577,counts,branch-instructions
1.593673943,16644059,counts,branch-instructions
1.644313901,11006973,counts,branch-instructions
1.694860056,10665713,counts,branch-instructions
1.745401732,8890651,counts,branch-instructions
1.795941168,15054172,counts,branch-instructions
1.846495292,32890587,counts,branch-instructions
1.896883635,30208453,counts,branch-instructions
1.947255260,29998239,counts,branch-instructions
1.997683342,30239918,counts,branch-instructions
2.048052519,30316231,counts,branch-instructions
2.098407997,30322373,counts,branch-instructions
2.148792538,30401019,counts,branch-instructions
2.199118537,26875379,counts,branch-instructions
2.217768034,5812790,counts,branch-instructions
693180138

0.050166365,302680,counts,branch-misses
0.101000228,334478,counts,branch-misses
0.151571540,376587,counts,branch-misses
0.202231185,464168,counts,branch-misses
0.253075673,504098,counts,branch-misses
0.304398077,608147,counts,branch-misses
0.356027199,586113,counts,branch-misses
0.407610644,670967,counts,branch-misses
0.458722267,680629,counts,branch-misses
0.510176442,678018,counts,branch-misses
0.561714158,704213,counts,branch-misses
0.613115259,690120,counts,branch-misses
0.665003235,707061,counts,branch-misses
0.716459701,749383,counts,branch-misses
0.768172208,753025,counts,branch-misses
0.819936122,733163,counts,branch-misses
0.871446703,758075,counts,branch-misses
0.923091137,785460,counts,branch-misses
0.975014894,733283,counts,branch-misses
1.026565006,790128,counts,branch-misses
1.078290378,817290,counts,branch-misses
1.129961010,763326,counts,branch-misses
1.181540861,803433,counts,branch-misses
1.233316389,835682,counts,branch-misses
1.284875407,813558,counts,branch-misses
1.336293696,839681,counts,branch-misses
1.388203599,821448,counts,branch-misses
1.440229856,808266,counts,branch-misses
1.492013926,835440,counts,branch-misses
1.543129299,640725,counts,branch-misses
1.593673943,221295,counts,branch-misses
1.644313901,22339,counts,branch-misses
1.694860056,226301,counts,branch-misses
1.745401732,905040,counts,branch-misses
1.795941168,241523,counts,branch-misses
