7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050172450,32613579,counts,branch-instructions
0.100915681,43264849,counts,branch-instructions
0.151663912,39752740,counts,branch-instructions
0.202259695,44404583,counts,branch-instructions
0.253003290,29715800,counts,branch-instructions
0.304149958,17626670,counts,branch-instructions
0.355400531,13925178,counts,branch-instructions
0.406584959,9387645,counts,branch-instructions
0.457826522,8345912,counts,branch-instructions
0.509538501,9549889,counts,branch-instructions
0.561055063,7323785,counts,branch-instructions
0.612728709,7051206,counts,branch-instructions
0.664579437,6880168,counts,branch-instructions
0.715492928,7558016,counts,branch-instructions
0.766395221,7006636,counts,branch-instructions
0.817746471,6939211,counts,branch-instructions
0.869392929,6414235,counts,branch-instructions
0.920610846,6141725,counts,branch-instructions
0.972901782,6393371,counts,branch-instructions
1.024803708,6232963,counts,branch-instructions
1.076675947,6089715,counts,branch-instructions
1.128375166,5709096,counts,branch-instructions
1.180444019,5700055,counts,branch-instructions
1.232476465,5727807,counts,branch-instructions
1.284273079,5540200,counts,branch-instructions
1.335979225,5464068,counts,branch-instructions
1.387401412,8331739,counts,branch-instructions
1.438377403,26695374,counts,branch-instructions
1.488981415,15279988,counts,branch-instructions
1.539699333,10803046,counts,branch-instructions
1.590319491,10502929,counts,branch-instructions
1.641089336,8678942,counts,branch-instructions
1.691747932,17014536,counts,branch-instructions
1.742210173,31755670,counts,branch-instructions
1.792614030,30303108,counts,branch-instructions
1.842969188,30297889,counts,branch-instructions
1.893284867,30204651,counts,branch-instructions
1.943676588,30297457,counts,branch-instructions
1.994003882,30403300,counts,branch-instructions
2.044306801,30349795,counts,branch-instructions
2.094649199,25852593,counts,branch-instructions
2.122347685,5486068,counts,branch-instructions
693016187

0.050172450,309880,counts,branch-misses
0.100915681,337466,counts,branch-misses
0.151663912,334902,counts,branch-misses
0.202259695,427492,counts,branch-misses
0.253003290,471897,counts,branch-misses
0.304149958,581047,counts,branch-misses
0.355400531,587533,counts,branch-misses
0.406584959,634355,counts,branch-misses
0.457826522,649808,counts,branch-misses
0.509538501,641426,counts,branch-misses
0.561055063,716033,counts,branch-misses
0.612728709,715166,counts,branch-misses
0.664579437,744532,counts,branch-misses
0.715492928,662507,counts,branch-misses
0.766395221,638278,counts,branch-misses
0.817746471,593890,counts,branch-misses
0.869392929,678494,counts,branch-misses
0.920610846,681636,counts,branch-misses
0.972901782,723839,counts,branch-misses
1.024803708,702364,counts,branch-misses
1.076675947,715770,counts,branch-misses
1.128375166,812817,counts,branch-misses
1.180444019,852613,counts,branch-misses
1.232476465,825233,counts,branch-misses
1.284273079,828668,counts,branch-misses
1.335979225,824336,counts,branch-misses
1.387401412,719075,counts,branch-misses
1.438377403,561846,counts,branch-misses
1.488981415,168796,counts,branch-misses
1.539699333,25610,counts,branch-misses
1.590319491,285192,counts,branch-misses
1.641089336,779727,counts,branch-misses
1.691747932,318573,counts,branch-misses
1.742210173,588485,counts,branch-misses
1.792614030,904187,counts,branch-misses
1.842969188,877111,counts,branch-misses
1.893284867,855155,counts,branch-misses
