7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050148178,32044507,counts,branch-instructions
0.100910885,46576107,counts,branch-instructions
0.151462239,46232016,counts,branch-instructions
0.202059062,42039181,counts,branch-instructions
0.252929217,24955490,counts,branch-instructions
0.303930934,14323178,counts,branch-instructions
0.355252755,11149291,counts,branch-instructions
0.406523274,11888767,counts,branch-instructions
0.458304886,8645309,counts,branch-instructions
0.509703425,7773588,counts,branch-instructions
0.561165194,7409556,counts,branch-instructions
0.613014722,7908159,counts,branch-instructions
0.664988886,6925440,counts,branch-instructions
0.716596591,6523348,counts,branch-instructions
0.768205860,6356826,counts,branch-instructions
0.819873513,6268889,counts,branch-instructions
0.871430698,6124484,counts,branch-instructions
0.923082571,5975614,counts,branch-instructions
0.974843766,5907378,counts,branch-instructions
1.026498138,5838862,counts,branch-instructions
1.078332406,5772243,counts,branch-instructions
1.130000893,5766109,counts,branch-instructions
1.181784431,5733672,counts,branch-instructions
1.233946146,5879349,counts,branch-instructions
1.285573123,6288512,counts,branch-instructions
1.337469682,5696944,counts,branch-instructions
1.389490773,6079572,counts,branch-instructions
1.441480925,5510112,counts,branch-instructions
1.493268266,11574837,counts,branch-instructions
1.543890453,22049056,counts,branch-instructions
1.594385036,10467184,counts,branch-instructions
1.644976233,9544738,counts,branch-instructions
1.695558681,9419828,counts,branch-instructions
1.746179357,8472429,counts,branch-instructions
1.796756700,10460199,counts,branch-instructions
1.847372742,26928518,counts,branch-instructions
1.897830398,28128710,counts,branch-instructions
1.948323730,29084462,counts,branch-instructions
1.998763887,28539663,counts,branch-instructions
2.049261959,28527598,counts,branch-instructions
2.099746438,30248946,counts,branch-instructions
2.150103052,30392689,counts,branch-instructions
2.200419042,29095766,counts,branch-instructions
2.250833625,17958045,counts,branch-instructions
2.287917871,5149464,counts,branch-instructions
693634635

0.050148178,303762,counts,branch-misses
0.100910885,348543,counts,branch-misses
0.151462239,359547,counts,branch-misses
0.202059062,462093,counts,branch-misses
0.252929217,513097,counts,branch-misses
0.303930934,538216,counts,branch-misses
0.355252755,615242,counts,branch-misses
0.406523274,643369,counts,branch-misses
0.458304886,632656,counts,branch-misses
0.509703425,694211,counts,branch-misses
0.561165194,695666,counts,branch-misses
0.613014722,682692,counts,branch-misses
0.664988886,761796,counts,branch-misses
0.716596591,769215,counts,branch-misses
0.768205860,785077,counts,branch-misses
0.819873513,796108,counts,branch-misses
0.871430698,781671,counts,branch-misses
0.923082571,864330,counts,branch-misses
0.974843766,836713,counts,branch-misses
1.026498138,769913,counts,branch-misses
1.078332406,822643,counts,branch-misses
1.130000893,778064,counts,branch-misses
1.181784431,764969,counts,branch-misses
1.233946146,747223,counts,branch-misses
1.285573123,700858,counts,branch-misses
1.337469682,740455,counts,branch-misses
1.389490773,666990,counts,branch-misses
1.441480925,719687,counts,branch-misses
1.493268266,666418,counts,branch-misses
1.543890453,405839,counts,branch-misses
1.594385036,97382,counts,branch-misses
1.644976233,29349,counts,branch-misses
1.695558681,108313,counts,branch-misses
1.746179357,871263,counts,branch-misses
