7 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions"

--cache-ops 100
0.050173764,32594307,counts,branch-instructions
0.100885392,45886205,counts,branch-instructions
0.151567801,42492372,counts,branch-instructions
0.202150158,44684336,counts,branch-instructions
0.253002879,30304930,counts,branch-instructions
0.304055965,15544348,counts,branch-instructions
0.355217800,10958000,counts,branch-instructions
0.406389166,9619043,counts,branch-instructions
0.457526418,8741611,counts,branch-instructions
0.508996326,7784526,counts,branch-instructions
0.560814514,7337444,counts,branch-instructions
0.612422911,8062737,counts,branch-instructions
0.664346047,6814761,counts,branch-instructions
0.716380693,6549353,counts,branch-instructions
0.768075496,6365461,counts,branch-instructions
0.819735663,6201205,counts,branch-instructions
0.871411925,6286717,counts,branch-instructions
0.923070894,6365897,counts,branch-instructions
0.974476323,6758583,counts,branch-instructions
1.026159094,5904602,counts,branch-instructions
1.077807804,5948475,counts,branch-instructions
1.129602710,5713696,counts,branch-instructions
1.181803971,5673235,counts,branch-instructions
1.233337836,5665145,counts,branch-instructions
1.285097847,5616085,counts,branch-instructions
1.336992077,5516508,counts,branch-instructions
1.388831463,9396889,counts,branch-instructions
1.440004548,13511005,counts,branch-instructions
1.490549978,22954294,counts,branch-instructions
1.541155408,11443176,counts,branch-instructions
1.591787452,10059898,counts,branch-instructions
1.873396998,120258179,counts,branch-instructions
1.923823365,30443674,counts,branch-instructions
1.974125150,30410895,counts,branch-instructions
2.024423445,30453732,counts,branch-instructions
2.074769344,30300837,counts,branch-instructions
2.125169722,23470605,counts,branch-instructions
2.175686193,10732541,counts,branch-instructions
2.183287430,739333,counts,branch-instructions
693564640

0.050173764,300398,counts,branch-misses
0.100885392,350154,counts,branch-misses
0.151567801,342742,counts,branch-misses
0.202150158,459656,counts,branch-misses
0.253002879,532774,counts,branch-misses
0.304055965,637119,counts,branch-misses
0.355217800,657241,counts,branch-misses
0.406389166,697528,counts,branch-misses
0.457526418,642459,counts,branch-misses
0.508996326,681087,counts,branch-misses
0.560814514,746675,counts,branch-misses
0.612422911,708818,counts,branch-misses
0.664346047,685543,counts,branch-misses
0.716380693,767312,counts,branch-misses
0.768075496,781370,counts,branch-misses
0.819735663,811400,counts,branch-misses
0.871411925,725481,counts,branch-misses
0.923070894,599604,counts,branch-misses
0.974476323,629063,counts,branch-misses
1.026159094,746450,counts,branch-misses
1.077807804,731579,counts,branch-misses
1.129602710,776497,counts,branch-misses
1.181803971,722110,counts,branch-misses
1.233337836,782502,counts,branch-misses
1.285097847,739278,counts,branch-misses
1.336992077,799540,counts,branch-misses
1.388831463,742283,counts,branch-misses
1.440004548,658164,counts,branch-misses
1.490549978,432177,counts,branch-misses
1.541155408,32113,counts,branch-misses
1.591787452,209332,counts,branch-misses
1.873396998,3583704,counts,branch-misses
1.923823365,898393,counts,branch-misses
1.974125150,899417,counts,branch-misses
2.024423445,879302,counts,branch-misses
2.074769344,901988,counts,branch-misses
2.125169722,713116,counts,branch-misses
2.175686193,338502,counts,branch-misses
2.183287430,28109,counts,branch-misses
27370980

0.050173764,84428557,counts,bus-cycles
