17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
0.050165271,198749,br_mis_pred,(11.24%)
0.101120070,71423390,branch-loads,(13.29%)
0.254117800,416969,br_mis_pred,(14.89%)
0.203044720,119188983,bus-cycles,(15.69%)
0.254117800,26659146,br_immed_retired,(15.72%)
0.101120070,452,dTLB-load-misses,(16.58%)
0.203044720,55280536,cache-references,(16.90%)
0.305422337,26058374,branch-loads,(16.91%)
0.460968182,11474585,br_immed_retired,(17.83%)
2.339705458,76876797,bus-cycles,(18.41%)
0.460968182,464587,br_mis_pred,(18.80%)
1.831781003,1253993,br_mis_pred,(19.09%)
0.408948283,120168246,bus-cycles,(19.11%)
1.831781003,106988445,bus-cycles,(19.12%)
1.831781003,8467416,branch-instructions,(19.13%)
1.729779634,586,dTLB-load-misses,(19.26%)
0.669328662,759867,br_mis_pred,(19.28%)
0.050165271,33919732,cache-references,(19.45%)
0.669328662,8429525,br_immed_retired,(19.48%)
1.729779634,9860961,branch-loads,(19.60%)
0.254117800,111,iTLB-load-misses,(19.76%)
0.460968182,14,iTLB-load-misses,(20.28%)
0.617156680,10391372,cache-references,(20.30%)
0.513001049,13047989,branch-loads,(20.35%)
1.780802141,34832613,L1-dcache-loads,(20.49%)
2.339705458,18570311,branch-instructions,(20.56%)
1.933447425,30413789,cache-references,(20.65%)
0.203044720,36298573,branch-instructions,(20.71%)
0.152024036,56833057,L1-dcache-loads,(21.11%)
0.617156680,120310810,bus-cycles,(21.22%)
0.408948283,8698935,branch-instructions,(21.28%)
1.882708042,14915830,branch-loads,(21.80%)
0.305422337,376,dTLB-load-misses,(22.07%)
0.305422337,547895,branch-load-misses,(22.10%)
0.408948283,14646572,cache-references,(22.11%)
0.356950154,19421803,L1-dcache-loads,(22.30%)
0.825983044,10376880,cache-references,(22.50%)
1.678872335,101163056,bus-cycles,(22.78%)
0.669328662,21,iTLB-load-misses,(22.79%)
0.050165271,44438936,br_immed_retired,(22.88%)
1.780802141,34130425,cache-references,(22.89%)
0.721587570,10144811,branch-loads,(22.90%)
0.101120070,397999,branch-load-misses,(23.05%)
1.729779634,72,iTLB-load-misses,(23.30%)
1.831781003,10643568,br_immed_retired,(23.46%)
1.882708042,6841,dTLB-load-misses,(23.50%)
0.101120070,63,iTLB-load-misses,(23.60%)
2.035127284,473,dTLB-load-misses,(23.64%)
1.984334412,28944592,branch-instructions,(23.71%)
0.513001049,382,dTLB-load-misses,(23.78%)
1.984334412,803100,br_mis_pred,(23.85%)
1.678872335,9087150,branch-instructions,(23.88%)
0.669328662,7512017,branch-instructions,(24.19%)
0.721587570,280,dTLB-load-misses,(24.21%)
2.339705458,20903228,cache-references,(24.34%)
1.882708042,257095,branch-load-misses,(24.46%)
0.564970740,10391151,L1-dcache-loads,(24.59%)
0.203044720,239738928,cpu-cycles,(24.80%)
