17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
1.812367800,10427254,br_immed_retired,(12.02%)
1.812367800,188,iTLB-load-misses,(12.20%)
0.050203497,215434,br_mis_pred,(12.38%)
0.101163137,70009661,branch-loads,(13.30%)
0.203086011,118220563,bus-cycles,(13.51%)
1.812367800,768025,br_mis_pred,(14.43%)
0.460496283,729782,br_mis_pred,(14.55%)
0.512484356,14269376,branch-loads,(14.59%)
0.254169712,29229362,br_immed_retired,(15.20%)
0.254169712,472574,br_mis_pred,(15.30%)
0.101163137,672,dTLB-load-misses,(16.06%)
0.305564611,26626990,branch-loads,(16.33%)
0.203086011,56071919,cache-references,(16.75%)
0.408754979,117571597,bus-cycles,(17.46%)
0.460496283,11167193,br_immed_retired,(17.65%)
0.512484356,409,dTLB-load-misses,(17.84%)
0.408754979,14877431,cache-references,(17.91%)
1.812367800,1158,dTLB-load-misses,(18.04%)
2.364425071,1089,dTLB-load-misses,(18.08%)
2.364425071,6488894,branch-instructions,(18.14%)
0.254169712,96,iTLB-load-misses,(18.72%)
0.152137569,55817023,L1-dcache-loads,(19.29%)
0.615840088,112381966,bus-cycles,(19.81%)
0.203086011,36905992,branch-instructions,(19.82%)
0.050203497,36174807,cache-references,(19.84%)
0.615840088,10641643,cache-references,(20.77%)
0.305564611,554,dTLB-load-misses,(21.29%)
0.564305503,11401727,L1-dcache-loads,(21.35%)
0.356909145,16764065,L1-dcache-loads,(21.73%)
0.668338940,836421,br_mis_pred,(22.53%)
0.929364615,9237413,branch-loads,(22.53%)
0.668338940,9117514,br_immed_retired,(22.54%)
0.101163137,106,iTLB-load-misses,(22.57%)
0.877100241,732190,br_mis_pred,(22.64%)
1.914011144,32344806,cache-references,(22.75%)
0.305564611,723711,branch-load-misses,(22.87%)
1.863271243,118517336,L1-icache-loads,(22.87%)
0.408754979,8394926,branch-instructions,(22.99%)
0.824715450,117264647,bus-cycles,(22.99%)
0.460496283,10574647,branch-instructions,(23.00%)
1.863271243,25350718,L1-dcache-loads,(23.10%)
0.512484356,103,iTLB-load-misses,(23.16%)
1.033827843,7773276,cache-references,(23.19%)
1.761396546,104878962,bus-cycles,(23.23%)
0.460496283,55,iTLB-load-misses,(23.27%)
0.512484356,776131,branch-load-misses,(23.28%)
0.101163137,427558,branch-load-misses,(23.34%)
0.877100241,7769744,br_immed_retired,(23.35%)
0.050203497,45611334,br_immed_retired,(23.56%)
0.824715450,8357677,cache-references,(23.56%)
0.615840088,6934464,branch-instructions,(23.73%)
0.668338940,75,iTLB-load-misses,(23.80%)
0.929364615,388,dTLB-load-misses,(23.94%)
2.167951274,37,iTLB-load-misses,(24.25%)
0.720481023,10510463,branch-loads,(24.27%)
2.167951274,127,dTLB-load-misses,(24.30%)
0.203086011,238850166,cpu-cycles,(24.65%)
1.964814795,356,dTLB-load-misses,(24.70%)
