17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
0.050183446,204372,br_mis_pred,(10.55%)
0.513646909,17449736,branch-loads,(11.66%)
0.101220117,71444123,branch-loads,(11.87%)
0.669362485,10218179,br_immed_retired,(11.93%)
0.669362485,693544,br_mis_pred,(13.47%)
0.254293308,31595789,br_immed_retired,(13.69%)
0.461195139,679422,br_mis_pred,(14.47%)
0.203078357,118648097,bus-cycles,(14.61%)
0.877744727,682311,br_mis_pred,(14.63%)
0.254293308,488009,br_mis_pred,(14.88%)
0.669362485,52,iTLB-load-misses,(15.17%)
0.305889248,26770198,branch-loads,(15.74%)
0.203078357,56665907,cache-references,(15.79%)
0.409364044,18127854,cache-references,(15.82%)
0.617338370,118212465,bus-cycles,(15.98%)
0.877744727,8525620,br_immed_retired,(16.09%)
0.409364044,117905787,bus-cycles,(16.22%)
0.461195139,11273798,br_immed_retired,(16.80%)
0.101220117,910,dTLB-load-misses,(17.25%)
0.513646909,760,dTLB-load-misses,(17.48%)
0.254293308,45,iTLB-load-misses,(17.60%)
0.617338370,12003224,cache-references,(17.63%)
0.721726756,10344365,branch-loads,(18.18%)
0.513646909,875281,branch-load-misses,(18.39%)
0.565038371,12125733,L1-dcache-loads,(18.94%)
1.087134048,706247,br_mis_pred,(19.01%)
0.101220117,484322,branch-load-misses,(19.08%)
2.207448744,10723299,branch-instructions,(19.12%)
1.087134048,6877593,br_immed_retired,(19.15%)
0.877744727,96,iTLB-load-misses,(19.67%)
0.050183446,34010271,cache-references,(19.84%)
0.203078357,40758324,branch-instructions,(20.78%)
0.305889248,397,dTLB-load-misses,(20.85%)
1.087134048,113,iTLB-load-misses,(21.11%)
0.152101581,56108262,L1-dcache-loads,(21.13%)
0.669362485,856,dTLB-load-misses,(21.38%)
1.034291967,7721738,cache-references,(21.40%)
2.207448744,335971,br_mis_pred,(21.49%)
0.877744727,7412857,branch-instructions,(21.53%)
0.305889248,621589,branch-load-misses,(22.05%)
0.617338370,7175170,branch-instructions,(22.06%)
0.357456855,16369941,L1-dcache-loads,(22.07%)
0.050183446,44788054,br_immed_retired,(22.20%)
0.929870040,8640735,branch-loads,(22.32%)
0.721726756,756935,branch-load-misses,(22.61%)
1.244401857,5644710,branch-instructions,(22.77%)
0.461195139,9763587,branch-instructions,(22.87%)
1.297049147,91,iTLB-load-misses,(22.98%)
1.034291967,108131180,bus-cycles,(23.21%)
0.409364044,8455070,branch-instructions,(23.24%)
0.461195139,47,iTLB-load-misses,(23.32%)
1.191975921,7525942,cache-references,(23.32%)
2.064054160,38772072,br_immed_retired,(23.44%)
0.203078357,237990315,cpu-cycles,(23.60%)
0.409364044,236976510,cpu-cycles,(23.66%)
1.297049147,371,dTLB-load-misses,(23.69%)
0.825300353,9945646,cache-references,(24.06%)
0.721726756,981,dTLB-load-misses,(24.15%)
