17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
1.469736371,6440707,cache-references,(11.52%)
0.101101728,73717657,branch-loads,(12.39%)
0.050200735,29431830,cache-references,(14.45%)
1.469736371,102171217,cpu-cycles,(14.82%)
0.101101728,1021,dTLB-load-misses,(16.54%)
0.050200735,185800,br_mis_pred,(16.71%)
1.523764799,6372736,br_immed_retired,(18.77%)
1.523764799,658864,br_mis_pred,(19.11%)
0.151994596,45267402,L1-dcache-loads,(19.71%)
0.203718919,54898241,bus-cycles,(19.74%)
1.971786692,6684525,br_immed_retired,(19.91%)
2.023432057,12581657,cache-references,(20.19%)
1.971786692,77,iTLB-load-misses,(20.54%)
2.126400236,11029546,branch-loads,(20.79%)
0.203718919,20509838,branch-instructions,(21.41%)
2.280980290,26798,br_mis_pred,(21.43%)
1.417539706,605046,branch-load-misses,(21.82%)
1.417539706,16872458,L1-icache-loads,(21.88%)
2.074781850,226483,br_mis_pred,(21.88%)
0.203718919,26537630,cache-references,(21.90%)
0.050200735,150485431,cpu-cycles,(21.99%)
1.971786692,540552,br_mis_pred,(22.09%)
1.417539706,8058909,branch-loads,(22.21%)
0.101101728,103,iTLB-load-misses,(22.27%)
1.865081914,8144647,branch-loads,(22.29%)
1.733990410,49506207,bus-cycles,(22.43%)
1.523764799,26,iTLB-load-misses,(22.49%)
1.971786692,643,dTLB-load-misses,(22.86%)
1.971786692,10199425,branch-loads,(22.97%)
2.126400236,1076,dTLB-load-misses,(23.22%)
2.332562426,5467893,branch-loads,(23.29%)
1.918746593,6258735,cache-references,(23.39%)
1.364050338,63,iTLB-load-misses,(23.64%)
2.280980290,5355416,br_immed_retired,(23.98%)
2.435314825,23004520,cache-references,(24.01%)
1.918746593,52938114,bus-cycles,(24.12%)
2.435314825,60224711,bus-cycles,(24.45%)
1.733990410,6729294,cache-references,(24.47%)
2.486876232,414686,br_mis_pred,(24.48%)
2.486876232,7028799,br_immed_retired,(24.56%)
1.733990410,4571291,branch-instructions,(24.65%)
0.101101728,400691,branch-load-misses,(24.66%)
2.229528206,60122521,bus-cycles,(24.69%)
2.074781850,14848495,br_immed_retired,(24.71%)
1.523764799,5230805,branch-instructions,(24.94%)
1.364050338,203,dTLB-load-misses,(25.01%)
2.229528206,21439121,cache-references,(25.05%)
1.364050338,5992404,br_immed_retired,(25.42%)
0.255272305,133,iTLB-load-misses,(25.43%)
0.255272305,23581862,br_immed_retired,(25.50%)
0.255272305,332827,br_mis_pred,(25.51%)
0.255272305,444,dTLB-load-misses,(25.67%)
1.469736371,51016112,bus-cycles,(25.76%)
1.865081914,570848,branch-load-misses,(26.22%)
1.865081914,16002538,L1-icache-loads,(26.32%)
2.538309618,10314939,branch-loads,(26.32%)
1.311150447,59831115,bus-cycles,(26.38%)
1.311150447,5131405,branch-instructions,(26.45%)
2.332562426,393,dTLB-load-misses,(26.45%)
