17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
0.050166104,234332,br_mis_pred,(10.55%)
0.254087173,710336,br_mis_pred,(11.34%)
2.344184229,3161771,branch-instructions,(11.36%)
0.101098507,71522836,branch-loads,(13.20%)
0.305576084,25907605,branch-loads,(13.75%)
0.254087173,24651691,br_immed_retired,(14.25%)
0.826560276,8635482,cache-references,(14.74%)
0.409273800,118487897,bus-cycles,(14.81%)
0.202926907,55584420,cache-references,(15.23%)
0.202926907,118573675,bus-cycles,(16.55%)
0.101098507,870,dTLB-load-misses,(16.77%)
0.931060540,875,dTLB-load-misses,(16.79%)
0.409273800,10250763,branch-instructions,(17.31%)
1.036136948,7962859,cache-references,(17.43%)
0.461145157,11135143,br_immed_retired,(17.57%)
0.931060540,252,iTLB-load-misses,(17.84%)
0.461145157,625441,br_mis_pred,(17.94%)
0.722203918,910,dTLB-load-misses,(18.02%)
0.669770427,665693,br_mis_pred,(18.05%)
0.513323389,13572290,branch-loads,(18.14%)
0.722203918,10773964,branch-loads,(18.46%)
0.617663758,10262358,cache-references,(18.53%)
0.878833143,6593980,branch-instructions,(18.54%)
0.305576084,404,dTLB-load-misses,(18.78%)
2.322363742,7906107,cache-references,(19.05%)
0.305576084,694847,branch-load-misses,(19.10%)
0.617663758,118822993,bus-cycles,(19.78%)
0.050166104,33732228,cache-references,(19.84%)
0.826560276,236980303,cpu-cycles,(19.94%)
1.457144556,5776525,branch-instructions,(19.97%)
0.878833143,907041,br_mis_pred,(20.00%)
0.931060540,9445581,branch-loads,(20.07%)
0.461145157,141,iTLB-load-misses,(20.55%)
0.722203918,187,iTLB-load-misses,(20.75%)
0.254087173,91,iTLB-load-misses,(20.79%)
1.509541068,25753335,branch-loads,(20.99%)
2.322363742,60161919,cpu-cycles,(20.99%)
0.357141974,19181096,L1-dcache-loads,(21.01%)
0.151948097,56827291,L1-dcache-loads,(21.10%)
1.088886584,5914601,branch-instructions,(21.12%)
0.669770427,7274575,branch-instructions,(21.41%)
0.513323389,637,dTLB-load-misses,(21.48%)
0.669770427,8503905,br_immed_retired,(21.51%)
0.409273800,14583654,cache-references,(21.85%)
0.050166104,44528966,br_immed_retired,(22.12%)
0.931060540,7686712,br_immed_retired,(22.59%)
0.101098507,444468,branch-load-misses,(22.68%)
1.141175960,221,iTLB-load-misses,(23.00%)
1.088886584,121233736,bus-cycles,(23.08%)
0.202926907,239360179,cpu-cycles,(23.12%)
1.141175960,690,dTLB-load-misses,(23.32%)
1.036136948,239297637,cpu-cycles,(23.35%)
0.878833143,120624143,bus-cycles,(23.42%)
0.983831686,20566393,L1-icache-loads,(23.44%)
1.457144556,644588,br_mis_pred,(23.63%)
1.088886584,845086,br_mis_pred,(23.71%)
0.565263496,10377881,L1-dcache-loads,(23.82%)
0.305576084,37926099,L1-icache-loads,(23.89%)
