17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
0.101172254,72426870,branch-loads,(13.28%)
0.254214512,31032523,br_immed_retired,(13.42%)
0.408552284,117261835,bus-cycles,(13.59%)
0.254214512,717409,br_mis_pred,(14.27%)
0.203185287,118451057,bus-cycles,(14.93%)
0.203185287,57365332,cache-references,(15.31%)
0.305574360,29779890,branch-loads,(15.34%)
0.408552284,17337977,cache-references,(15.90%)
0.461805719,722340,br_mis_pred,(16.41%)
2.149966102,251,iTLB-load-misses,(16.67%)
0.461805719,13583182,br_immed_retired,(17.08%)
0.514113844,19022564,branch-loads,(17.38%)
0.101172254,687,dTLB-load-misses,(17.45%)
0.254214512,87,iTLB-load-misses,(18.31%)
0.408552284,9794659,branch-instructions,(20.43%)
0.305574360,442,dTLB-load-misses,(20.57%)
0.050212092,34282491,cache-references,(20.92%)
0.050212092,44850823,br_immed_retired,(21.08%)
0.203185287,39680408,branch-instructions,(21.16%)
0.152060959,56022685,L1-dcache-loads,(21.20%)
0.514113844,866,dTLB-load-misses,(21.69%)
0.722537757,10229056,branch-loads,(21.69%)
0.305574360,656625,branch-load-misses,(21.72%)
0.356912073,16802793,L1-dcache-loads,(21.86%)
0.722537757,168,dTLB-load-misses,(22.00%)
0.461805719,27,iTLB-load-misses,(22.19%)
0.669997392,708080,br_mis_pred,(22.20%)
0.101172254,463444,branch-load-misses,(22.31%)
1.037142237,110227432,bus-cycles,(22.42%)
1.037142237,5619044,branch-instructions,(22.81%)
0.722537757,39,iTLB-load-misses,(22.87%)
0.203185287,239093885,cpu-cycles,(23.17%)
0.617643590,11428876,cache-references,(23.23%)
0.514113844,640003,branch-load-misses,(23.36%)
0.408552284,237630773,cpu-cycles,(23.79%)
0.669997392,9392279,branch-instructions,(24.25%)
0.880548275,7969498,br_immed_retired,(24.67%)
0.101172254,125,iTLB-load-misses,(24.69%)
0.305574360,40087972,L1-icache-loads,(24.98%)
1.089653175,59,iTLB-load-misses,(25.01%)
0.461805719,10069782,branch-instructions,(25.15%)
1.089653175,345,dTLB-load-misses,(25.48%)
0.775077496,8804461,L1-dcache-loads,(25.64%)
1.089653175,7310298,br_immed_retired,(25.72%)
0.254214512,157,dTLB-load-misses,(26.02%)
1.608947259,118304669,bus-cycles,(26.14%)
0.827472392,107088312,bus-cycles,(26.19%)
0.880548275,664158,br_mis_pred,(26.34%)
1.659835651,15320956,br_immed_retired,(26.38%)
1.659835651,247803,br_mis_pred,(26.39%)
0.514113844,39052541,L1-icache-loads,(26.40%)
0.669997392,10890124,br_immed_retired,(26.49%)
0.827472392,9214616,cache-references,(26.87%)
0.254214512,33891233,branch-instructions,(26.98%)
0.722537757,8066941,br_immed_retired,(27.18%)
0.932285987,11394606,branch-loads,(27.25%)
0.152060959,126348099,L1-icache-loads,(27.28%)
1.089653175,8588471,branch-loads,(27.47%)
