17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
2.381161735,46297053,cpu-cycles,(10.08%)
1.884613511,809,iTLB-load-misses,(12.35%)
1.884613511,1691,dTLB-load-misses,(12.83%)
0.203053720,49210213,cache-references,(13.07%)
0.101146158,68225140,branch-loads,(13.30%)
0.101146158,542,dTLB-load-misses,(14.19%)
2.381161735,5126215,branch-instructions,(14.27%)
0.322720273,536729,br_mis_pred,(15.00%)
0.050180685,34565324,cache-references,(15.35%)
0.374539441,18289203,branch-loads,(15.36%)
1.884613511,39890597,branch-loads,(16.46%)
0.322720273,15435443,br_immed_retired,(16.76%)
1.884613511,12766007,br_immed_retired,(17.34%)
0.050180685,153969,br_mis_pred,(17.89%)
1.833638037,14227667,branch-instructions,(18.58%)
1.630015934,120102297,bus-cycles,(18.60%)
1.680924116,11373585,br_immed_retired,(18.73%)
0.101146158,111,iTLB-load-misses,(18.90%)
0.374539441,392,dTLB-load-misses,(19.37%)
1.680924116,46,iTLB-load-misses,(19.48%)
1.986172272,27228076,cache-references,(19.68%)
1.630015934,21685739,branch-instructions,(19.99%)
1.833638037,119981454,bus-cycles,(20.43%)
0.203053720,237638563,cpu-cycles,(20.74%)
0.152023767,56167093,L1-dcache-loads,(20.96%)
0.479013763,12050185,cache-references,(20.96%)
1.680924116,81532,br_mis_pred,(21.15%)
0.203053720,118866256,bus-cycles,(21.48%)
1.731811257,10709637,branch-loads,(22.27%)
1.680924116,250,dTLB-load-misses,(22.39%)
0.374539441,601365,branch-load-misses,(22.54%)
0.152023767,129671542,L1-icache-loads,(22.56%)
0.479013763,120524971,bus-cycles,(22.57%)
1.782770168,37807296,cache-references,(22.57%)
1.986172272,104067345,bus-cycles,(22.89%)
0.322720273,104,iTLB-load-misses,(22.99%)
0.531411991,574394,br_mis_pred,(23.30%)
0.322720273,15475211,branch-instructions,(23.36%)
1.473959683,6955966,br_immed_retired,(23.47%)
0.583614595,11235120,branch-loads,(23.54%)
0.583614595,97,dTLB-load-misses,(23.57%)
1.731811257,26976,branch-load-misses,(23.61%)
1.526707753,8408119,branch-loads,(23.73%)
0.050180685,156617536,cpu-cycles,(24.45%)
1.211757762,6710154,branch-instructions,(24.66%)
1.630015934,38464935,cache-references,(24.75%)
1.473959683,128,iTLB-load-misses,(24.83%)
0.687931001,9114900,cache-references,(25.01%)
1.833638037,297641,br_mis_pred,(25.03%)
0.374539441,71,iTLB-load-misses,(25.18%)
0.583614595,47,iTLB-load-misses,(25.18%)
1.731811257,63723985,L1-icache-loads,(25.19%)
1.986172272,26140563,branch-instructions,(25.19%)
1.264074376,106,iTLB-load-misses,(25.24%)
1.884613511,57469,br_mis_pred,(25.27%)
0.792456781,510,dTLB-load-misses,(25.29%)
1.473959683,832490,br_mis_pred,(25.29%)
0.426840377,12963591,L1-dcache-loads,(25.32%)
