17 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,L1-icache-loads,branch-load-misses,branch-loads,dTLB-load-misses,iTLB-load-misses,br_immed_retired,br_mis_pred"

--cache-ops 100
0.050166051,35463615,cache-references,(11.58%)
0.101235587,558,dTLB-load-misses,(13.97%)
0.101235587,64512632,branch-loads,(14.09%)
0.203223151,49415650,cache-references,(14.75%)
0.306156179,23178156,branch-loads,(15.39%)
0.254417531,644067,br_mis_pred,(15.54%)
0.306156179,324,dTLB-load-misses,(16.32%)
0.101235587,239,iTLB-load-misses,(17.93%)
0.409764726,14309299,cache-references,(18.98%)
0.254417531,30139815,branch-instructions,(19.05%)
0.566127647,11975374,L1-dcache-loads,(19.06%)
0.050166051,210179,br_mis_pred,(19.18%)
0.306156179,95,iTLB-load-misses,(19.81%)
0.461939363,514372,br_mis_pred,(20.01%)
0.254417531,24230160,br_immed_retired,(20.26%)
0.461939363,10688824,branch-instructions,(20.69%)
0.618050201,96785048,bus-cycles,(20.88%)
0.203223151,119155103,bus-cycles,(20.98%)
2.207798417,62580376,bus-cycles,(20.99%)
2.207798417,16972232,cache-references,(21.02%)
0.357720870,14937284,L1-dcache-loads,(21.19%)
0.152235541,55269950,L1-dcache-loads,(21.46%)
0.514036916,12601163,branch-loads,(21.52%)
0.618050201,13723230,branch-instructions,(22.24%)
0.203223151,239447021,cpu-cycles,(22.54%)
0.514036916,128,dTLB-load-misses,(22.55%)
0.982386254,109416477,bus-cycles,(22.69%)
0.409764726,120423997,bus-cycles,(22.82%)
0.050166051,160136493,cpu-cycles,(22.84%)
2.207798417,14946510,branch-instructions,(23.07%)
0.514036916,21,iTLB-load-misses,(23.59%)
0.461939363,11169502,br_immed_retired,(23.75%)
0.357720870,42828405,L1-icache-loads,(24.44%)
0.982386254,6385185,branch-instructions,(24.68%)
0.152235541,108357019,L1-icache-loads,(24.98%)
0.825545366,6936282,branch-instructions,(25.12%)
0.878205417,10458698,branch-loads,(25.33%)
0.721686768,11371082,branch-loads,(25.53%)
0.825545366,108306707,bus-cycles,(25.62%)
0.721686768,175,iTLB-load-misses,(25.65%)
0.101235587,62503967,br_immed_retired,(25.80%)
0.721686768,683,dTLB-load-misses,(26.04%)
0.254417531,119696044,bus-cycles,(26.18%)
1.034707400,7445581,br_immed_retired,(26.25%)
0.618050201,516503,br_mis_pred,(26.53%)
0.409764726,242379591,cpu-cycles,(26.66%)
0.101235587,419422,branch-load-misses,(26.76%)
0.306156179,22644204,br_immed_retired,(26.79%)
0.461939363,120689760,bus-cycles,(26.92%)
0.618050201,11995245,cache-references,(26.94%)
0.254417531,7,iTLB-load-misses,(27.29%)
0.878205417,538,dTLB-load-misses,(27.29%)
0.306156179,580141,branch-load-misses,(27.42%)
0.461939363,50,iTLB-load-misses,(27.61%)
0.514036916,11546668,br_immed_retired,(27.77%)
0.878205417,258,iTLB-load-misses,(27.91%)
1.034707400,264,iTLB-load-misses,(28.01%)
1.963356107,44583535,br_immed_retired,(28.26%)
