6 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,instructions"

--cache-ops 100
0.050169497,32620931,counts,branch-instructions
0.100919096,43066669,counts,branch-instructions
0.151479582,47406191,counts,branch-instructions
0.202155900,42252392,counts,branch-instructions
0.253058988,25258102,counts,branch-instructions
0.304196711,15384005,counts,branch-instructions
0.355337976,14157099,counts,branch-instructions
0.406746011,9651391,counts,branch-instructions
0.458072484,9048574,counts,branch-instructions
0.509545310,7970467,counts,branch-instructions
0.561201417,8773062,counts,branch-instructions
0.613144763,7687899,counts,branch-instructions
0.665021755,6795088,counts,branch-instructions
0.716586769,7003019,counts,branch-instructions
0.768445479,6325430,counts,branch-instructions
0.820100441,6126572,counts,branch-instructions
0.871221758,6216155,counts,branch-instructions
0.922338075,6460854,counts,branch-instructions
0.973994598,6180538,counts,branch-instructions
1.025504039,7213287,counts,branch-instructions
1.077011345,6501271,counts,branch-instructions
1.132315567,7140209,counts,branch-instructions
1.184181986,6824583,counts,branch-instructions
1.236741059,6605119,counts,branch-instructions
1.288316073,8127766,counts,branch-instructions
1.339580931,11095293,counts,branch-instructions
1.391469121,6195541,counts,branch-instructions
1.443182415,14282213,counts,branch-instructions
1.493689046,17662678,counts,branch-instructions
1.544544895,9791574,counts,branch-instructions
1.595103349,9539901,counts,branch-instructions
1.645671074,9341367,counts,branch-instructions
1.696319007,9480647,counts,branch-instructions
1.746805169,30384430,counts,branch-instructions
1.797285759,30349319,counts,branch-instructions
1.847618744,30155340,counts,branch-instructions
1.897971834,30352742,counts,branch-instructions
1.948260601,30237399,counts,branch-instructions
1.998526556,30369992,counts,branch-instructions
2.048788553,30295533,counts,branch-instructions
2.099151069,30304353,counts,branch-instructions
2.136338935,12968729,counts,branch-instructions
693603724

0.050169497,312937,counts,branch-misses
0.100919096,333564,counts,branch-misses
0.151479582,336309,counts,branch-misses
0.202155900,452928,counts,branch-misses
0.253058988,483882,counts,branch-misses
0.304196711,550785,counts,branch-misses
0.355337976,511571,counts,branch-misses
0.406746011,580230,counts,branch-misses
0.458072484,654850,counts,branch-misses
0.509545310,700045,counts,branch-misses
0.561201417,668860,counts,branch-misses
0.613144763,656721,counts,branch-misses
0.665021755,709375,counts,branch-misses
0.716586769,681687,counts,branch-misses
0.768445479,748359,counts,branch-misses
0.820100441,756130,counts,branch-misses
0.871221758,703102,counts,branch-misses
0.922338075,730144,counts,branch-misses
0.973994598,649762,counts,branch-misses
1.025504039,561975,counts,branch-misses
1.077011345,615046,counts,branch-misses
1.132315567,660612,counts,branch-misses
1.184181986,610727,counts,branch-misses
1.236741059,587995,counts,branch-misses
1.288316073,690676,counts,branch-misses
1.339580931,689896,counts,branch-misses
1.391469121,601348,counts,branch-misses
1.443182415,553090,counts,branch-misses
1.493689046,302156,counts,branch-misses
1.544544895,48016,counts,branch-misses
1.595103349,45076,counts,branch-misses
1.645671074,879855,counts,branch-misses
1.696319007,321440,counts,branch-misses
1.746805169,390685,counts,branch-misses
1.797285759,914697,counts,branch-misses
1.847618744,889117,counts,branch-misses
1.897971834,849785,counts,branch-misses
