6 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,instructions"

--cache-ops 100
0.050168249,32240976,counts,branch-instructions
0.100935299,46602490,counts,branch-instructions
0.151496047,47054568,counts,branch-instructions
0.202085181,43294950,counts,branch-instructions
0.252833325,26057227,counts,branch-instructions
0.303825478,14542231,counts,branch-instructions
0.355053412,10971947,counts,branch-instructions
0.406505147,10043656,counts,branch-instructions
0.457954747,8333987,counts,branch-instructions
0.509652211,7817910,counts,branch-instructions
0.561130561,7341486,counts,branch-instructions
0.612516984,7251010,counts,branch-instructions
0.663988928,6810596,counts,branch-instructions
0.715415976,6919997,counts,branch-instructions
0.767198856,6476132,counts,branch-instructions
0.818780019,6244402,counts,branch-instructions
0.870502691,6151291,counts,branch-instructions
0.922045572,6024932,counts,branch-instructions
0.973478557,5860064,counts,branch-instructions
1.024755606,5899051,counts,branch-instructions
1.076415882,5775054,counts,branch-instructions
1.127944284,5690764,counts,branch-instructions
1.179311957,5586042,counts,branch-instructions
1.230925359,5542795,counts,branch-instructions
1.282507719,5562752,counts,branch-instructions
1.333873465,5519680,counts,branch-instructions
1.385410513,5971618,counts,branch-instructions
1.437186466,7118347,counts,branch-instructions
1.488036849,23051317,counts,branch-instructions
1.538593118,16198291,counts,branch-instructions
1.589228970,9880685,counts,branch-instructions
1.639752167,9536789,counts,branch-instructions
1.690296196,9290332,counts,branch-instructions
1.741003350,7117898,counts,branch-instructions
1.791545661,21828054,counts,branch-instructions
1.841989951,29459931,counts,branch-instructions
1.892422887,28989806,counts,branch-instructions
1.942830928,28857197,counts,branch-instructions
1.993238499,29152998,counts,branch-instructions
2.043638258,30338038,counts,branch-instructions
2.094002132,29982325,counts,branch-instructions
2.144400172,30360200,counts,branch-instructions
2.194672484,24208104,counts,branch-instructions
2.229870305,6605022,counts,branch-instructions
693562942

0.050168249,291701,counts,branch-misses
0.100935299,373480,counts,branch-misses
0.151496047,365374,counts,branch-misses
0.202085181,470753,counts,branch-misses
0.252833325,529741,counts,branch-misses
0.303825478,538672,counts,branch-misses
0.355053412,597769,counts,branch-misses
0.406505147,693246,counts,branch-misses
0.457954747,614395,counts,branch-misses
0.509652211,759424,counts,branch-misses
0.561130561,705126,counts,branch-misses
0.612516984,705106,counts,branch-misses
0.663988928,734144,counts,branch-misses
0.715415976,711704,counts,branch-misses
0.767198856,762210,counts,branch-misses
0.818780019,806784,counts,branch-misses
0.870502691,771652,counts,branch-misses
0.922045572,738290,counts,branch-misses
0.973478557,867149,counts,branch-misses
1.024755606,785266,counts,branch-misses
1.076415882,756397,counts,branch-misses
1.127944284,794767,counts,branch-misses
1.179311957,785096,counts,branch-misses
1.230925359,803096,counts,branch-misses
1.282507719,771186,counts,branch-misses
1.333873465,720602,counts,branch-misses
1.385410513,642679,counts,branch-misses
1.437186466,716863,counts,branch-misses
1.488036849,522119,counts,branch-misses
1.538593118,249813,counts,branch-misses
1.589228970,33748,counts,branch-misses
1.639752167,28857,counts,branch-misses
1.690296196,691692,counts,branch-misses
1.741003350,481163,counts,branch-misses
1.791545661,321834,counts,branch-misses
