6 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,instructions"

--cache-ops 100
0.050196270,32766414,counts,branch-instructions
0.100953528,46915740,counts,branch-instructions
0.151511880,47600900,counts,branch-instructions
0.202132367,39688974,counts,branch-instructions
0.252988010,21721373,counts,branch-instructions
0.303962923,14220887,counts,branch-instructions
0.354929035,11075245,counts,branch-instructions
0.416496367,11821874,counts,branch-instructions
0.467797947,8730570,counts,branch-instructions
0.519202390,8728029,counts,branch-instructions
0.570710427,7536414,counts,branch-instructions
0.622272162,7387553,counts,branch-instructions
0.673817126,7052911,counts,branch-instructions
0.725458392,6735097,counts,branch-instructions
0.777420125,6673453,counts,branch-instructions
0.829012277,6472815,counts,branch-instructions
0.880577709,6298206,counts,branch-instructions
0.932062830,6384771,counts,branch-instructions
0.983675918,6151752,counts,branch-instructions
1.035372913,6067235,counts,branch-instructions
1.087169595,5915953,counts,branch-instructions
1.138936954,5944001,counts,branch-instructions
1.190606658,5818838,counts,branch-instructions
1.242304486,5709454,counts,branch-instructions
1.294217886,5632351,counts,branch-instructions
1.345804256,5653175,counts,branch-instructions
1.397644480,5582133,counts,branch-instructions
1.449762880,5570346,counts,branch-instructions
1.501146125,11378811,counts,branch-instructions
1.552030258,21747287,counts,branch-instructions
1.602522725,14011856,counts,branch-instructions
1.653214670,10782784,counts,branch-instructions
1.703735574,10210206,counts,branch-instructions
1.754315645,9019306,counts,branch-instructions
1.804944934,17837601,counts,branch-instructions
1.855415526,32613479,counts,branch-instructions
1.905836379,29967804,counts,branch-instructions
1.956223533,29889175,counts,branch-instructions
2.006623969,30323858,counts,branch-instructions
2.056907895,30207008,counts,branch-instructions
2.107323695,28426088,counts,branch-instructions
2.157841995,28630434,counts,branch-instructions
2.208269931,19568820,counts,branch-instructions
2.247161440,12965552,counts,branch-instructions
693436533

0.050196270,288461,counts,branch-misses
0.100953528,349282,counts,branch-misses
0.151511880,346716,counts,branch-misses
0.202132367,431609,counts,branch-misses
0.252988010,535232,counts,branch-misses
0.303962923,484559,counts,branch-misses
0.354929035,521193,counts,branch-misses
0.416496367,796921,counts,branch-misses
0.467797947,602945,counts,branch-misses
0.519202390,651250,counts,branch-misses
0.570710427,679788,counts,branch-misses
0.622272162,703445,counts,branch-misses
0.673817126,661543,counts,branch-misses
0.725458392,740762,counts,branch-misses
0.777420125,758656,counts,branch-misses
0.829012277,756483,counts,branch-misses
0.880577709,780367,counts,branch-misses
0.932062830,727694,counts,branch-misses
0.983675918,851946,counts,branch-misses
1.035372913,763158,counts,branch-misses
1.087169595,858642,counts,branch-misses
1.138936954,837502,counts,branch-misses
1.190606658,825074,counts,branch-misses
1.242304486,801218,counts,branch-misses
1.294217886,824935,counts,branch-misses
1.345804256,851274,counts,branch-misses
1.397644480,832625,counts,branch-misses
1.449762880,839926,counts,branch-misses
1.501146125,716501,counts,branch-misses
1.552030258,530542,counts,branch-misses
1.602522725,126916,counts,branch-misses
1.653214670,23810,counts,branch-misses
1.703735574,287719,counts,branch-misses
1.754315645,897023,counts,branch-misses
1.804944934,303554,counts,branch-misses
