6 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,instructions"

--cache-ops 100
0.050167725,32709387,counts,branch-instructions
0.100927636,45672714,counts,branch-instructions
0.151618381,43602075,counts,branch-instructions
0.202235844,32437990,counts,branch-instructions
0.253046432,21743089,counts,branch-instructions
0.304249102,17844744,counts,branch-instructions
0.355435366,12268683,counts,branch-instructions
0.406618869,13243960,counts,branch-instructions
0.457668102,12271685,counts,branch-instructions
0.509124261,9612312,counts,branch-instructions
0.560588076,8963732,counts,branch-instructions
0.612213036,8148767,counts,branch-instructions
0.663764091,7903729,counts,branch-instructions
0.715444103,6994717,counts,branch-instructions
0.767295470,6962048,counts,branch-instructions
0.818891211,6426787,counts,branch-instructions
0.870351172,6269632,counts,branch-instructions
0.921866289,6152659,counts,branch-instructions
0.973556354,6085673,counts,branch-instructions
1.025231054,5995369,counts,branch-instructions
1.077065597,5931763,counts,branch-instructions
1.128681964,5856450,counts,branch-instructions
1.180572496,5797196,counts,branch-instructions
1.232328134,5691167,counts,branch-instructions
1.284243510,5656484,counts,branch-instructions
1.335881543,5577090,counts,branch-instructions
1.387508900,5616036,counts,branch-instructions
1.438741622,12621378,counts,branch-instructions
1.489771428,8874529,counts,branch-instructions
1.540711234,23754181,counts,branch-instructions
1.591266979,11071537,counts,branch-instructions
1.641912098,10535456,counts,branch-instructions
1.692613363,9492271,counts,branch-instructions
1.743102233,13066184,counts,branch-instructions
1.793670530,26166565,counts,branch-instructions
1.844083827,30990138,counts,branch-instructions
1.894455145,30555295,counts,branch-instructions
1.944772557,30608196,counts,branch-instructions
1.995038615,30452276,counts,branch-instructions
2.045337486,30551093,counts,branch-instructions
2.095696981,30631942,counts,branch-instructions
2.145974914,26442614,counts,branch-instructions
2.190567811,15879770,counts,branch-instructions
693129363

0.050167725,292960,counts,branch-misses
0.100927636,388842,counts,branch-misses
0.151618381,353511,counts,branch-misses
0.202235844,422747,counts,branch-misses
0.253046432,490004,counts,branch-misses
0.304249102,519454,counts,branch-misses
0.355435366,562803,counts,branch-misses
0.406618869,533199,counts,branch-misses
0.457668102,542093,counts,branch-misses
0.509124261,635372,counts,branch-misses
0.560588076,565061,counts,branch-misses
0.612213036,597426,counts,branch-misses
0.663764091,648173,counts,branch-misses
0.715444103,694070,counts,branch-misses
0.767295470,702639,counts,branch-misses
0.818891211,740142,counts,branch-misses
0.870351172,799327,counts,branch-misses
0.921866289,761076,counts,branch-misses
0.973556354,773958,counts,branch-misses
1.025231054,745442,counts,branch-misses
1.077065597,783549,counts,branch-misses
1.128681964,805450,counts,branch-misses
1.180572496,826148,counts,branch-misses
1.232328134,784647,counts,branch-misses
1.284243510,813324,counts,branch-misses
1.335881543,802597,counts,branch-misses
1.387508900,802039,counts,branch-misses
1.438741622,686272,counts,branch-misses
1.489771428,655320,counts,branch-misses
1.540711234,399229,counts,branch-misses
1.591266979,22757,counts,branch-misses
1.641912098,294212,counts,branch-misses
1.692613363,228391,counts,branch-misses
1.743102233,698451,counts,branch-misses
1.793670530,447074,counts,branch-misses
1.844083827,849274,counts,branch-misses
