6 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,instructions"

--cache-ops 100
0.050216062,31661325,counts,branch-instructions
0.100930405,47263039,counts,branch-instructions
0.151451258,47113899,counts,branch-instructions
0.202051747,38223179,counts,branch-instructions
0.253003797,20124106,counts,branch-instructions
0.303991628,14944824,counts,branch-instructions
0.355060918,12943676,counts,branch-instructions
0.406404998,10534403,counts,branch-instructions
0.457917464,9199872,counts,branch-instructions
0.509210503,8489264,counts,branch-instructions
0.560481094,8479035,counts,branch-instructions
0.611896059,7334011,counts,branch-instructions
0.663253577,7067581,counts,branch-instructions
0.716241143,7020586,counts,branch-instructions
0.767885274,7234529,counts,branch-instructions
0.819409927,6858492,counts,branch-instructions
0.870553071,6407586,counts,branch-instructions
0.921891682,6934126,counts,branch-instructions
0.973318835,6255227,counts,branch-instructions
1.024528541,6087088,counts,branch-instructions
1.075572935,5917953,counts,branch-instructions
1.127190973,5836906,counts,branch-instructions
1.178777761,5874989,counts,branch-instructions
1.230325539,5547756,counts,branch-instructions
1.282250295,5503011,counts,branch-instructions
1.333904895,5495518,counts,branch-instructions
1.385653349,5425592,counts,branch-instructions
1.437765709,5468974,counts,branch-instructions
1.489486090,7910929,counts,branch-instructions
1.540314235,26207001,counts,branch-instructions
1.590791911,13341000,counts,branch-instructions
1.641389587,10831634,counts,branch-instructions
1.691895857,10610958,counts,branch-instructions
1.742488429,7821283,counts,branch-instructions
1.793088189,19146313,counts,branch-instructions
1.843543261,32336384,counts,branch-instructions
1.893858959,30301867,counts,branch-instructions
1.944122886,29820852,counts,branch-instructions
1.994514938,30269367,counts,branch-instructions
2.044866104,30218974,counts,branch-instructions
2.095260395,30454514,counts,branch-instructions
2.145559218,30241258,counts,branch-instructions
2.195908978,25785238,counts,branch-instructions
2.211369666,2583217,counts,branch-instructions
693127336

0.050216062,295272,counts,branch-misses
0.100930405,351786,counts,branch-misses
0.151451258,363876,counts,branch-misses
0.202051747,401460,counts,branch-misses
0.253003797,514331,counts,branch-misses
0.303991628,571655,counts,branch-misses
0.355060918,562965,counts,branch-misses
0.406404998,702955,counts,branch-misses
0.457917464,689902,counts,branch-misses
0.509210503,628719,counts,branch-misses
0.560481094,634202,counts,branch-misses
0.611896059,675555,counts,branch-misses
0.663253577,735712,counts,branch-misses
0.716241143,726553,counts,branch-misses
0.767885274,647544,counts,branch-misses
0.819409927,646307,counts,branch-misses
0.870553071,778078,counts,branch-misses
0.921891682,656211,counts,branch-misses
0.973318835,629164,counts,branch-misses
1.024528541,699886,counts,branch-misses
1.075572935,716424,counts,branch-misses
1.127190973,700641,counts,branch-misses
1.178777761,766277,counts,branch-misses
1.230325539,826006,counts,branch-misses
1.282250295,842966,counts,branch-misses
1.333904895,810438,counts,branch-misses
1.385653349,854417,counts,branch-misses
1.437765709,862167,counts,branch-misses
1.489486090,832825,counts,branch-misses
1.540314235,615710,counts,branch-misses
1.590791911,89486,counts,branch-misses
1.641389587,22814,counts,branch-misses
1.691895857,309624,counts,branch-misses
1.742488429,801406,counts,branch-misses
1.793088189,302218,counts,branch-misses
