6 Events Counted per Perf Invocation: 


Interval Timestamp,Count,Unit,Event


"branch-misses,branch-instructions,bus-cycles,cache-misses,cache-references,instructions"

--cache-ops 100
0.050166944,32614576,counts,branch-instructions
0.100835345,46584218,counts,branch-instructions
0.151391090,46733520,counts,branch-instructions
0.202007407,42967866,counts,branch-instructions
0.252847839,23381387,counts,branch-instructions
0.303874936,14103238,counts,branch-instructions
0.355052450,12896489,counts,branch-instructions
0.406022777,14051626,counts,branch-instructions
0.456928834,10491841,counts,branch-instructions
0.508374264,8607231,counts,branch-instructions
0.559928339,8800498,counts,branch-instructions
0.611243717,7406541,counts,branch-instructions
0.662646855,7182124,counts,branch-instructions
0.713906921,6708369,counts,branch-instructions
0.765948808,6641533,counts,branch-instructions
0.817590800,6384847,counts,branch-instructions
0.869515082,6306948,counts,branch-instructions
0.921108324,6249004,counts,branch-instructions
0.972799118,5823071,counts,branch-instructions
1.024383037,5721715,counts,branch-instructions
1.076044247,5713861,counts,branch-instructions
1.127608427,5611056,counts,branch-instructions
1.179207606,5513712,counts,branch-instructions
1.231113660,5543621,counts,branch-instructions
1.282674767,5460131,counts,branch-instructions
1.334353112,11244598,counts,branch-instructions
1.385314429,18071603,counts,branch-instructions
1.435928247,21046238,counts,branch-instructions
1.486487325,10970399,counts,branch-instructions
1.537086871,10621878,counts,branch-instructions
1.587625429,9483078,counts,branch-instructions
1.638224819,14442138,counts,branch-instructions
1.688708689,28988095,counts,branch-instructions
1.739150164,30613047,counts,branch-instructions
1.789483513,30204088,counts,branch-instructions
1.839801498,30295532,counts,branch-instructions
1.890104015,30291014,counts,branch-instructions
1.940369135,29983015,counts,branch-instructions
1.990758370,29874514,counts,branch-instructions
2.041195521,25729686,counts,branch-instructions
2.085052847,13347623,counts,branch-instructions
692705569

0.050166944,293093,counts,branch-misses
0.100835345,393605,counts,branch-misses
0.151391090,376502,counts,branch-misses
0.202007407,438091,counts,branch-misses
0.252847839,513410,counts,branch-misses
0.303874936,558138,counts,branch-misses
0.355052450,578772,counts,branch-misses
0.406022777,527059,counts,branch-misses
0.456928834,519459,counts,branch-misses
0.508374264,666911,counts,branch-misses
0.559928339,608545,counts,branch-misses
0.611243717,640610,counts,branch-misses
0.662646855,669820,counts,branch-misses
0.713906921,690012,counts,branch-misses
0.765948808,695765,counts,branch-misses
0.817590800,660246,counts,branch-misses
0.869515082,627022,counts,branch-misses
0.921108324,716684,counts,branch-misses
0.972799118,798256,counts,branch-misses
1.024383037,832660,counts,branch-misses
1.076044247,854778,counts,branch-misses
1.127608427,831682,counts,branch-misses
1.179207606,848423,counts,branch-misses
1.231113660,835900,counts,branch-misses
1.282674767,786889,counts,branch-misses
1.334353112,731753,counts,branch-misses
1.385314429,547876,counts,branch-misses
1.435928247,340321,counts,branch-misses
1.486487325,28082,counts,branch-misses
1.537086871,299638,counts,branch-misses
1.587625429,449655,counts,branch-misses
1.638224819,598837,counts,branch-misses
1.688708689,473872,counts,branch-misses
1.739150164,877874,counts,branch-misses
1.789483513,877541,counts,branch-misses
1.839801498,863966,counts,branch-misses
1.890104015,877659,counts,branch-misses
1.940369135,844879,counts,branch-misses
